,id,lon,lat
914,2265943037,-151.1096012,59.798958
915,2265943038,-151.1096643,59.7990041
916,2265943054,-151.1312242,59.8037925
917,2265943055,-151.1310949,59.8038559
918,2265943056,-151.1313876,59.8038768
919,2265943057,-151.1312583,59.8039402
920,2265943059,-151.1345339,59.8045454
921,2265943061,-151.1344288,59.8046118
922,2265943062,-151.1347182,59.8046191
923,2265943064,-151.1346132,59.8046855
924,2267512272,-151.5402712,59.6469461
925,2267512273,-151.541056,59.6469352
926,2267512274,-151.5397033,59.6469967
927,2267512276,-151.5404362,59.6469932
928,2267512277,-151.5396117,59.6470061
929,2267512278,-151.5390248,59.6470573
930,2267512279,-151.5403117,59.6470622
931,2267512280,-151.541099,59.6470527
932,2267512281,-151.5402454,59.6470681
933,2267512282,-151.5410181,59.6470603
934,2267512283,-151.5398586,59.6471038
935,2267512284,-151.5405949,59.6471001
936,2267512285,-151.5397442,59.647114
937,2267512287,-151.53965,59.6471181
938,2267512288,-151.5404794,59.6471109
939,2267512289,-151.5395715,59.6471249
940,2267512290,-151.5416981,59.6471227
941,2267512291,-151.540267,59.6471301
942,2267512292,-151.5410947,59.6471261
943,2267512293,-151.5410416,59.6471244
944,2267512294,-151.5391602,59.6471615
945,2267512295,-151.5398798,59.6471645
946,2267512296,-151.5390634,59.64717
947,2267512298,-151.5406183,59.647164
948,2267512299,-151.5395929,59.6471877
949,2267512300,-151.5391814,59.6472237
950,2267512301,-151.5417008,59.6472452
951,2267512302,-151.5415981,59.6472458
952,2267512303,-151.5411934,59.6472472
953,2267512304,-151.5410974,59.6472478
954,2267512305,-151.5415994,59.6473077
955,2267512306,-151.5411948,59.6473099
956,2267647069,-151.5152618,59.6495531
957,2267647071,-151.5155311,59.6495547
958,2267647098,-151.5245153,59.6497973
959,2267647102,-151.5152551,59.6498373
960,2267647104,-151.5155244,59.6498389
961,2267647106,-151.5242206,59.6498523
962,2267647108,-151.5245801,59.6498859
963,2267647112,-151.5244256,59.6499148
964,2267647116,-151.5243636,59.6499258
965,2267647118,-151.5244384,59.6499323
966,2267647122,-151.524285,59.6499404
967,2267647124,-151.5243768,59.6499438
968,2267647128,-151.5154225,59.6499909
969,2267647130,-151.5151209,59.6499983
970,2267647144,-151.5154602,59.650384
971,2267647146,-151.5151586,59.6503914
972,2267647163,-151.5213957,59.6505889
973,2267647165,-151.521612,59.6505909
974,2267647167,-151.522119,59.6506029
975,2267647169,-151.5223627,59.6506051
976,2267647171,-151.5221135,59.6507581
977,2267647173,-151.5213895,59.6507592
978,2267647176,-151.5216058,59.6507612
979,2267647178,-151.5223572,59.6507603
980,2267647179,-151.5207176,59.6507966
981,2267647181,-151.520305,59.6507993
982,2267647186,-151.5207171,59.6508783
983,2267647188,-151.5207196,59.6508783
984,2267647190,-151.5205908,59.6508791
985,2267647192,-151.5204682,59.6508798
986,2267647194,-151.5203419,59.6508806
987,2267647196,-151.520307,59.6508808
988,2267647198,-151.5207175,59.6508936
989,2267647200,-151.5205912,59.6508944
990,2267647201,-151.5204686,59.6508962
991,2267647202,-151.5203423,59.650897
992,2269834965,-151.4711522,59.6243312
993,2269834966,-151.4710329,59.6243407
994,2269834967,-151.471238,59.624342
995,2269834968,-151.4710798,59.6243529
996,2269834969,-151.4712849,59.6243705
997,2269834970,-151.4709994,59.6243807
998,2269834971,-151.4710557,59.6243935
999,2269834972,-151.471045,59.6244017
1000,2269834973,-151.4712634,59.6244301
1001,2269834974,-151.4712339,59.624443
1002,2269834975,-151.4711361,59.6244525
1047,2306482323,-149.8292563,61.2088497
1048,2306482325,-149.829044,61.2088504
1049,2306482327,-149.829044,61.2088527
1050,2306482328,-149.8284261,61.2088547
1051,2306482332,-149.8295967,61.2089798
1052,2306482333,-149.8294011,61.2089805
1053,2306482335,-149.8294011,61.2089839
1054,2306482337,-149.8292583,61.2089844
1055,2306482339,-149.8295973,61.2090212
1056,2306482341,-149.829484,61.2090216
1057,2306482343,-149.8294877,61.2092796
1058,2306482344,-149.8295494,61.2092797
1059,2306482346,-149.8291058,61.2093382
1060,2306482348,-149.8289415,61.2093388
1061,2306482350,-149.8285533,61.2093426
1062,2306482352,-149.828433,61.209343
1063,2306482354,-149.8294327,61.2093489
1064,2306482356,-149.8291059,61.20935
1065,2306482358,-149.8289417,61.2093524
1066,2306482359,-149.8285534,61.2093537
1067,2311321451,-149.0988034,60.9697231
1068,2311321452,-149.0988597,60.9697342
1069,2311321453,-149.0988327,60.9697434
1070,2311321454,-149.0985438,60.9698116
1071,2311321455,-149.0985731,60.9698319
1072,2311321456,-149.0985253,60.9698482
1073,2311321457,-149.0984178,60.9699213
1074,2311321460,-149.0986741,60.9699974
1075,2311321461,-149.0992511,60.9700045
1076,2311321462,-149.0986339,60.9700185
1077,2311321470,-149.0989318,60.9701134
1078,2311321471,-149.0980411,60.9701184
1079,2311321473,-149.0982572,60.9702157
1080,2311321487,-149.0973034,60.9704706
1081,2311321488,-149.0986661,60.9704793
1082,2311321489,-149.0970628,60.9705059
1083,2311321490,-149.0985784,60.9705251
1084,2311321497,-149.0988913,60.9705806
1085,2311321502,-149.0983035,60.9706143
1086,2311321503,-149.0988036,60.9706265
1087,2311321504,-149.0981168,60.970632
1088,2311321505,-149.0969762,60.9706331
1089,2311321507,-149.0981151,60.9706405
1090,2311321508,-149.0982967,60.9706489
1091,2311321510,-149.0981632,60.9706688
1092,2311321511,-149.0982384,60.9706723
1093,2311321516,-149.0970148,60.9706949
1098,2346723980,-151.5179625,59.6366962
1099,2346723983,-151.5174994,59.6367784
1100,2346723984,-151.5180412,59.6368094
1101,2346723985,-151.5175781,59.6368916
1102,2346723988,-151.5182606,59.6369802
1103,2346723989,-151.517729,59.6370713
1104,2346723990,-151.5183384,59.6370964
1105,2346723991,-151.5178068,59.6371874
1106,2366616495,-149.4447068,61.5841454
1107,2366616497,-149.4455617,61.584146
1108,2366616499,-149.4457007,61.5841589
1109,2366616501,-149.4469578,61.5841616
1110,2366616502,-149.4474949,61.5841727
1111,2366616504,-149.4478864,61.5841736
1112,2366616506,-149.4469572,61.5842242
1113,2366616508,-149.4472072,61.5842247
1114,2366616510,-149.4484887,61.5842158
1115,2366616512,-149.4503778,61.5842199
1116,2366616513,-149.445699,61.5843375
1117,2366616515,-149.4472061,61.5843407
1118,2366616517,-149.4484872,61.5843743
1119,2366616519,-149.4503762,61.5843784
1120,2366616521,-149.4456945,61.5844022
1121,2366616523,-149.4472143,61.5843992
1122,2366616524,-149.4484864,61.5844378
1123,2366616526,-149.4503814,61.584439
1124,2366616528,-149.4447058,61.5844638
1125,2366616530,-149.4455608,61.5844643
1126,2366616535,-149.4484862,61.5845244
1127,2366616537,-149.4503812,61.5845256
1128,2366616548,-149.445696,61.5845716
1129,2366616549,-149.4472157,61.5845686
1130,2366616551,-149.4484838,61.5845873
1131,2366616553,-149.450377,61.5845889
1132,2366616554,-149.4457033,61.5846317
1133,2366616556,-149.4472122,61.584635
1134,2366616561,-149.4484834,61.5846774
1135,2366616563,-149.4503767,61.5846789
1136,2366616564,-149.4484854,61.5847455
1137,2366616566,-149.4499772,61.5847488
1138,2366616568,-149.4457017,61.5848003
1139,2366616569,-149.4474889,61.5847982
1140,2366616571,-149.4478805,61.584799
1141,2366616572,-149.4472106,61.5848035
1142,2366616574,-149.4484842,61.5848688
1143,2366616576,-149.449976,61.584872
1144,2388973322,-151.1071705,59.794199
1145,2388973324,-151.1073401,59.7942779
1146,2388973326,-151.1069084,59.7943414
1147,2388973328,-151.107078,59.7944204
1148,2391005914,-151.2783414,59.7241818
1149,2391005915,-151.2782078,59.7241855
1150,2391005916,-151.2783507,59.7242667
1151,2391005917,-151.278217,59.7242704
1152,2393755086,-149.4290795,61.608809
1153,2393755087,-149.4305893,61.6088709
1154,2393755088,-149.42936,61.6089986
1155,2393755089,-149.4305886,61.6087574
1156,2393755090,-149.4294635,61.608902
1157,2393755091,-149.428976,61.6089056
1158,2393755092,-149.4311211,61.6088702
1159,2393755093,-149.4311205,61.6087567
1160,2407642216,-148.6829715,60.7731648
1161,2407642217,-148.6837599,60.7732222
1162,2407642218,-148.6836089,60.7732235
1163,2407642219,-148.6840632,60.7732501
1164,2407642221,-148.682883,60.773394
1165,2407642222,-148.6835204,60.7734527
1166,2407642224,-148.6836427,60.773526
1167,2407642226,-148.6844194,60.7735438
1168,2407642227,-148.6839459,60.7735539
1169,2407642228,-148.6849955,60.7735968
1170,2407642229,-148.6843608,60.7736955
1171,2407642230,-148.6849369,60.7737485
1172,2407642308,-148.6743184,60.7756344
1173,2407642317,-148.6745359,60.7757894
1174,2407642348,-148.671691,60.7765619
1175,2407642360,-148.6718621,60.7766838
1176,2407661993,-148.683653,60.7739031
1177,2407661995,-148.685662,60.7740928
1178,2407661996,-148.680375,60.7740961
1179,2407661997,-148.6807951,60.7741527
1180,2407661998,-148.6835451,60.7741757
1181,2407661999,-148.6803104,60.7742104
1182,2407662001,-148.6807305,60.7742669
1183,2407662006,-148.685554,60.7743654
1184,2407662051,-148.6938815,60.7775937
1185,2407662057,-148.6936644,60.7776838
1186,2407662058,-148.6940891,60.7776941
1187,2407662060,-148.6944794,60.7777127
1188,2407662062,-148.6941976,60.7777136
1189,2407662063,-148.6938987,60.7778093
1190,2407662065,-148.6944642,60.7778642
1191,2407662073,-148.6941938,60.7778651
1211,2462564519,-149.95765,61.1484481
1212,2462564520,-149.9580615,61.1484591
1213,2462564521,-149.9582978,61.1484851
1214,2462564522,-149.9584718,61.1484854
1215,2462564524,-149.9587013,61.1485069
1216,2462564526,-149.9589439,61.148543
1217,2462564528,-149.957638,61.1485526
1218,2462564530,-149.9578619,61.1485586
1219,2462564532,-149.9592246,61.1485907
1220,2462564534,-149.9586447,61.1485954
1221,2462564536,-149.9582968,61.1485973
1222,2462564538,-149.9584707,61.1485977
1223,2462564540,-149.9578557,61.1486129
1224,2462564542,-149.9580433,61.1486179
1225,2462564544,-149.9589646,61.1486235
1226,2462564546,-149.9588874,61.1486315
1227,2462564548,-149.9580086,61.1486925
1228,2462564550,-149.9578546,61.148725
1229,2462564552,-149.9592986,61.1487274
1230,2462564554,-149.9590387,61.1487601
1231,2462564556,-149.9591987,61.1487976
1232,2462564558,-149.9589894,61.1488016
1233,2462564560,-149.9581098,61.148804
1234,2462564562,-149.9579558,61.1488365
1235,2462564563,-149.9592099,61.1489338
1236,2462564565,-149.9589316,61.1489368
1237,2462564567,-149.9590006,61.1489378
1238,2462564569,-149.9586947,61.1489909
1239,2462564571,-149.9590396,61.1490469
1240,2462564573,-149.9588027,61.149101
1241,2462564575,-149.9584298,61.1491628
1242,2462564577,-149.9586905,61.1492132
1243,2462564579,-149.9583514,61.1492571
1244,2462564581,-149.9586121,61.1493076
1245,2462564583,-149.9586877,61.1493251
1246,2462564584,-149.957749,61.1493455
1247,2462564586,-149.9584669,61.1493717
1248,2462564588,-149.9575976,61.1493773
1249,2462564590,-149.9578438,61.1494505
1250,2462564592,-149.958804,61.1494533
1251,2462564594,-149.9576924,61.1494823
1252,2462564596,-149.9579237,61.1494884
1253,2462564598,-149.9588816,61.1494903
1254,2462564600,-149.9585833,61.1494999
1255,2462564602,-149.9577512,61.1495251
1256,2462564604,-149.9586437,61.1495368
1257,2462564606,-149.9580269,61.1496013
1258,2462564608,-149.9589858,61.1496145
1259,2462564610,-149.9578544,61.1496381
1260,2462564612,-149.9590517,61.149641
1261,2462564614,-149.9580493,61.1496498
1262,2462564616,-149.9587479,61.149661
1263,2462564618,-149.9588594,61.1496776
1264,2462564620,-149.9578659,61.1496886
1265,2462564622,-149.9581518,61.1497626
1266,2462564624,-149.9591606,61.1497744
1267,2462564626,-149.9579684,61.1498014
1268,2462564628,-149.9589683,61.1498109
1269,2462564630,-149.9581692,61.1498327
1270,2462564632,-149.9593244,61.149839
1271,2462564634,-149.9590946,61.1498417
1272,2462564636,-149.9579528,61.1498745
1273,2462564637,-149.958253,61.1499338
1274,2462564639,-149.9592369,61.1499706
1275,2462564641,-149.9591011,61.1499722
1276,2462564643,-149.9580367,61.1499756
1277,2462564645,-149.9593331,61.1500145
1278,2462564647,-149.9592392,61.1500156
1279,2462564649,-149.9581544,61.1500247
1280,2462564651,-149.9591143,61.1500615
1281,2462564653,-149.9580741,61.1500708
1282,2462564655,-149.9592879,61.1500789
1283,2462564657,-149.9589688,61.1500908
1284,2462564659,-149.9591529,61.1501061
1285,2462564661,-149.9584406,61.150141
1286,2462564663,-149.9593566,61.1501584
1287,2462564665,-149.9583603,61.150187
1288,2462564667,-149.9590761,61.1502149
1289,2462570706,-149.9581862,61.1503434
1290,2462570707,-149.9579159,61.1503667
1291,2462570713,-149.9584512,61.1504444
1292,2462570714,-149.9582278,61.1504558
1293,2462570716,-149.9586079,61.1504673
1294,2462570719,-149.9579575,61.1504791
1295,2462570720,-149.9585533,61.1504936
1296,2462570721,-149.9583299,61.1505029
1297,2462570725,-149.9587876,61.150554
1298,2462570728,-149.9586117,61.1506389
1299,2462570734,-149.9584587,61.1508053
1300,2462570735,-149.9574707,61.1508229
1301,2462570736,-149.9573248,61.1508708
1302,2462570737,-149.9576758,61.1508837
1303,2462570739,-149.9573863,61.1508891
1304,2462570740,-149.9586439,61.1509051
1305,2462570741,-149.9581738,61.1509284
1306,2462570744,-149.9572091,61.1509616
1307,2462570747,-149.9583591,61.1510282
1308,2462570748,-149.9574757,61.1510407
1309,2462573384,-149.9571424,61.1484239
1310,2462573385,-149.956791,61.1484278
1311,2462573388,-149.9571465,61.1485094
1312,2462573389,-149.9570254,61.1485108
1313,2462573392,-149.9570273,61.148551
1314,2462573393,-149.956797,61.1485535
1315,2462573407,-149.9573996,61.148856
1316,2462573411,-149.9571738,61.1489028
1317,2462573414,-149.9575187,61.1489897
1318,2462573417,-149.9572928,61.1490365
1319,2462578700,-151.035682,59.8999404
1320,2462578704,-151.0358761,59.8999466
1321,2462578708,-151.0356736,59.9000066
1322,2462578710,-151.0358678,59.9000128
1475,2509966558,-149.5148697,61.3007112
1476,2509966559,-149.5153885,61.3007481
1477,2509966568,-149.5147174,61.3012037
1478,2509966571,-149.5152362,61.3012407
1515,2576474711,-149.970514,61.192156
1516,2576474712,-149.9705676,61.192019
1517,2576474713,-149.9708627,61.1920578
1518,2576474714,-149.9707608,61.1922051
1519,2576474715,-149.9706481,61.1921896
1520,2576474716,-149.9705355,61.1923964
1521,2576474717,-149.9702565,61.192337
1522,2576474718,-149.9704335,61.192187
1523,2576474719,-149.9706803,61.1922465
1524,2576474720,-149.9702887,61.1925774
1525,2576474721,-149.9700366,61.1925179
1526,2576474722,-149.9701975,61.1923732
1527,2576474723,-149.970455,61.19243
1528,2576474724,-149.9702297,61.1928178
1529,2576474725,-149.9699668,61.1927609
1530,2576474726,-149.9701331,61.1925955
1531,2576474727,-149.9704013,61.1926497
1532,2576474728,-149.9699776,61.1929651
1533,2576474729,-149.9696128,61.1929625
1534,2576474730,-149.9696289,61.1928203
1535,2576474731,-149.9699776,61.19281
1536,2576474732,-149.9695591,61.1928514
1537,2576474733,-149.9692265,61.1928203
